ticker,rating,rating_risco,rating_reason,latest_period_indicadores,latest_period_balancos,latest_period_resultados,receita_latest_period,divida_bruta,divida_liquida,endividamento_geral,liquidez_corrente,margem_ebit,margem_liquida,p_l,p_vp,psr,roa,roe,roic,ativo_total,caixa_e_eq_de_caixa,emprest_de_longo_prazo,emprestimos_e_financ,passivo_circulante,passivo_nao_circulante,passivo_total,patrimonio_liquido,ebit_ttm,lucro_bruto_ttm,lucro_liquido_ttm,receita_liquida_ttm,resultado_financeiro_ttm,resultado_operacional_ttm,passivo_ativo,divida_liquida_pl,liquidez_ajustada,receita_liquida_latest_quarter,receita_liquida_same_quarter_previous_year,receita_liquida_growth_yoy
GSHP3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; ROE negativo,4T2025 (TTM),1T2026,1T2026,1T2026,2227000000.0,2148000000.0,-1.7,0.59,-0.061,0.11660000000000001,0.26,-0.0,0.03,0.02,-0.0147,-0.012,1020000000.0,48590000.0,2069999999.9999998,64120000.00000001,267640000.0,2550000000.0,1020000000.0,-1790000000.0,-364750000.0,129760000.0,-384810000.0,192090000.0,-29790000.0,,1.0,-1.2,0.59,46700000.0,44800000.0,0.04241071428571419
HAGA3,turnaround_alto_risco,alto,patrimônio líquido negativo; ROE negativo,1T2026 (TTM),1T2026,1T2026,1T2026,20000000.0,-31000000.0,-2.5173,2.61,-0.0304,0.0892,12.0,-0.65,1.07,0.04,-0.0542,-0.0449,73080000.0,8680.0,0.0,20750000.0,25160000.0,96090000.0,73080000.0,-48160000.0,-892380.0,7120970.0,2602790.0,29260000.0,3912500.0,,1.0,0.643687707641196,2.61,8130000.000000001,7350000.0,0.106122448979592
HAGA4,turnaround_alto_risco,alto,patrimônio líquido negativo; ROE negativo,1T2026 (TTM),1T2026,1T2026,1T2026,20000000.0,-31000000.0,-2.5173,2.61,-0.0304,0.0892,7.25,-0.39,0.65,0.04,-0.0542,-0.0449,73080000.0,8680.0,0.0,20750000.0,25160000.0,96090000.0,73080000.0,-48160000.0,-892380.0,7120970.0,2602790.0,29260000.0,3912500.0,,1.0,0.643687707641196,2.61,8130000.000000001,7350000.0,0.106122448979592
HAPV3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,12868000000.0,5004000000.0,0.49820000000000003,1.9,0.0461,-0.0045000000000000005,-35.81,0.11,0.16,-0.0,-0.0029,0.0227,72990000000.0,919130000.0,12030000000.0,1270000000.0,6260000000.0,18580000000.0,72990000000.0,48150000000.0,1319890000.0,3671450000.0,-428760000.0,18062760000.0,-1797980000.0,,1.0,0.10392523364485981,1.9,1390000000.0,1470000000.0,-0.05442176870748294
HBSA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,3716000000.0,2798000000.0,2.0852,3.59,0.2457,-0.08990000000000001,-22.44,2.22,2.02,-0.03,-0.09880000000000001,0.10560000000000001,6190000000.0,885050000.0,3600000000.0,114480000.0,431450000.0,3750000000.0,6190000000.0,2009999999.9999998,541800000.0,836920000.0,-198260000.0,2204650000.0,-418530000.0,,1.0,1.392039800995025,3.59,445160000.0,481600000.0,-0.07566445182724257
HETA4,turnaround_alto_risco,alto,patrimônio líquido negativo; ROE negativo,4T2025 (TTM),1T2026,4T2025,4T2025,324000000.0,324000000.0,-1.036,0.61,0.8763,0.1997,2.7,-0.01,0.54,0.07,-0.0027,0.32939999999999997,10390000.0,14000.0,324580000.0,0.0,5490000.0,356990000.0,12590000.0,-349890000.0,4139000.0,4715000.0,943000.0,4715000.0,-2864000.0,,1.2117420596727622,-0.9260053159564434,0.61,1320000.0,1210000.0,0.09090909090909083
HOOT4,turnaround_alto_risco,alto,patrimônio líquido negativo; ROE negativo,4T2025 (TTM),1T2026,1T2026,1T2026,0.0,-46000000.0,-9.4128,0.85,0.39780000000000004,0.1585,3.88,-3.98,0.61,0.06,-0.4866,0.1624,550310000.0,53990000.0,0.0,0.0,150630000.0,446040000.0,550310000.0,-46360000.0,81330000.0,131530000.0,34800000.0,202480000.0,-27450000.0,,1.0,0.9922346850733391,0.85,68430000.0,59040000.0,0.15904471544715437
IFCM3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,503000000.0,381000000.0,7.3603,1.67,-0.18359999999999999,-0.5378000000000001,-0.25,0.58,0.13,-0.28,-2.3417,-0.12869999999999998,1270000000.0,25410000.0,418360000.0,84720000.0,374070000.0,746960000.0,1270000000.0,152310000.0,-121760000.0,135210000.0,-356670000.0,663150000.0,-227740000.0,,1.0,2.5014772503446916,1.67,137820000.0,184620000.0,-0.25349366265843354
INEP3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),4T2025,4T2025,4T2025,828000000.0,811000000.0,-1.2182,0.15,-60.7901,-78.9213,-0.22,-0.07,17.07,-1.38,0.30219999999999997,-1.278,370590000.0,85000.0,485670000.0,343080000.0,905730000.0,1160000000.0,370590000.0,-1700000000.0,-395310000.0,-3002000.0,-513220000.0,6503000.0,-118340000.0,,1.0,-0.47705882352941176,0.15,2700000.0,1560000.0,0.7307692307692308
INEP4,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),4T2025,4T2025,4T2025,828000000.0,811000000.0,-1.2182,0.15,-60.7901,-78.9213,-0.22,-0.07,16.98,-1.38,0.30219999999999997,-1.278,370590000.0,85000.0,485670000.0,343080000.0,905730000.0,1160000000.0,370590000.0,-1700000000.0,-395310000.0,-3002000.0,-513220000.0,6503000.0,-118340000.0,,1.0,-0.47705882352941176,0.15,2700000.0,1560000.0,0.7307692307692308
JFEN3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,346000000.0,343000000.0,-3.5377,1.06,-1.4386,-1.5297,-0.05,-0.03,0.07,-0.26,0.6607,-0.26230000000000003,716830000.0,2220000.0,216650000.0,129460000.00000001,576230000.0,423080000.0,716830000.0,-282480000.0,-175510000.0,-48640000.0,-186630000.0,122000000.0,-33790000.0,,1.0,-1.214245256301331,1.06,25550000.0,78530000.0,-0.6746466318604355
JSLG3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,7851000000.0,6416000000.0,9.3095,1.28,0.0969,-0.0098,-19.42,1.58,0.19,-0.01,-0.0815,0.0911,12020000000.0,309870000.0,6390000000.0,1460000000.0,3390000000.0,7470000000.0,12020000000.0,1170000000.0,938840000.0,1497980000.0,-95100000.0,9680000000.0,-1180750000.0,,1.0,5.483760683760684,1.28,2370000000.0,2320000000.0,0.02155172413793105
LIGT3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,9712000000.0,7965000000.0,3.7229,0.82,0.08460000000000001,0.014199999999999999,8.44,0.33,0.12,0.01,0.0391,0.059699999999999996,28280000000.0,154750000.0,8529999999.999999,1310000000.0,7120000000.0,12840000000.0,28280000000.0,8320000000.0,806350000.0,2144980000.0,2613860000.0,15310000000.0,-719130000.0,,1.0,0.9573317307692307,0.82,4050000000.0,3740000000.0,0.08288770053475947
LJQQ3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,568000000.0,-205000000.0,10.368699999999999,1.86,-0.0014000000000000002,-0.0684,-1.52,0.85,0.1,-0.05,-0.5607,-0.0014000000000000002,3900000000.0,608060000.0,447830000.0,120630000.0,1580000000.0,1980000000.0,3900000000.0,343320000.0,-4045000.0,893770000.0,-192510000.0,2813320000.0,-177390000.0,,1.0,-0.5971105674006758,1.86,696430000.0,671520000.0,0.03709494877293307
LUPA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,178000000.0,177000000.0,5.4469,1.25,-1.1887,-1.156,-0.62,0.5,0.72,-0.13,-0.8081,-0.1365,452920000.0,253000.0,120450000.0,65610000.0,199170000.0,240320000.0,452920000.0,13430000.0,-96860000.0,5948000.0,-106900000.0,37920000.0,-13048000.000000002,,1.0,13.179448994787789,1.25,4280000.0,18420000.0,-0.7676438653637351
LWSA3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,71000000.0,-303000000.0,0.5022,1.14,-0.1723,-0.1456,-9.62,0.9,1.4,-0.06,-0.0934,-0.0834,3520000000.0,288600000.0,52420000.0,18780000.0,1090000000.0,87710000.0,3520000000.0,2340000000.0,-258930000.0,732130000.0,-218740000.0,1502420000.0,-28440000.0,,1.0,-0.1294871794871795,1.14,362780000.0,348890000.0,0.03981197512109835
MBRF3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,72746000000.0,49658000000.0,8.8593,1.08,0.0346,0.0019,61.76,2.06,0.14,0.0,0.022000000000000002,0.0611,138370000000.0,3900000000.0,58450000000.0,14290000000.0,48330000000.0,76000000000.0,138370000000.0,14030000000.0,5660000000.0,20200000000.0,308830000.0,163830000000.0,-6360000000.0,,1.0,3.539415538132573,1.08,39450000000.0,39480000000.0,-0.0007598784194529085
MEAL3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,469000000.0,298000000.0,1.6823,1.01,0.0235,-0.0861,-1.79,0.31,0.15,-0.06,-0.17329999999999998,0.0203,2049999999.9999998,204900000.0,182330000.0,215770000.0,547090000.0,730250000.0,2049999999.9999998,769500000.0,32360000.0,565510000.0,-184440000.0,1699190000.0,-187360000.0,,1.0,0.387264457439896,1.01,356560000.0,387030000.0,-0.0787277472030592
MGEL4,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,534000000.0,496000000.0,14.3607,0.46,0.0697,0.0451,0.72,0.74,0.03,0.07,1.0224,0.121,749110000.0,10180000.0,2790000.0,521260000.0,675910000.0,22330000.0,749110000.0,50870000.0,80010000.0,140300000.0,42740000.0,1084510000.0,-36410000.0,,1.0,9.750344014153725,0.46,265920000.00000003,245010000.0,0.08534345536916876
MNDL3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,542000000.0,537000000.0,9.8084,0.77,0.1406,-0.0216,-8.22,1.34,0.18,-0.02,-0.1634,0.10710000000000001,1420000000.0,2930000.0,47440000.0,453140000.0,761800000.0,546640000.0,1420000000.0,115330000.0,141670000.0,392350000.0,-37335000.0,1009750000.0,-184630000.0,,1.0,4.656203936529957,0.77,238390000.0,247490000.0,-0.03676916239039962
MOTV3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,40125000000.0,30817000000.0,3.446,1.64,0.376,0.1931,8.86,1.82,1.6,0.05,0.2157,0.1095,74160000000.0,5160000000.0,37920000000.0,2210000000.0,15730000000.0,41750000000.0,74160000000.0,16680000000.0,7007910000.0,8830000000.0,3598090000.0,18640000000.0,-2890560000.0,,1.0,1.8475419664268584,1.64,4380000000.0,3900000000.0,0.12307692307692308
MOVI3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,23649000000.0,18168000000.0,10.7567,0.85,0.22899999999999998,0.0245,10.54,1.26,0.26,0.01,0.1192,0.134,35940000000.0,1830000000.0,20220000000.0,3430000000.0,10700000000.0,22180000000.0,35940000000.0,3060000000.0,3408250000.0,4950000000.0,364410000.0,14890000000.0,-3007100000.0,,1.0,5.9372549019607845,0.85,3780000000.0,3570000000.0,0.05882352941176472
MRVE3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,8602000000.0,8346000000.0,3.6350000000000002,2.03,0.0184,-0.0956,-4.25,0.83,0.41,-0.04,-0.16940000000000002,0.0073,28250000000.0,450310000.0,7240000000.0,1140000000.0,7410000000.0,14950000000.0,28250000000.0,5880000000.0,512920000.0,3362160000.0,-756290000.0,11410000000.0,-1041440000.0,,1.0,1.4193877551020408,2.03,2780000000.0,2280000000.0,0.2192982456140351
MWET4,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,111000000.0,107000000.0,48.7457,0.76,-0.0209,-0.14470000000000002,-1.81,7.84,0.26,-0.09,-4.3261,-0.014199999999999999,329530000.0,282000.0,29480000.0,80280000.0,178870000.0,158390000.0,329530000.0,-7730000.0,-12883000.0,24940000.0,-32680000.0,191210000.0,-39960000.0,,1.0,-13.842173350582147,0.76,45130000.0,51480000.0,-0.12334887334887334
NATU3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,6175000000.0,3504000000.0,1.2326000000000001,1.65,0.0649,-0.0818,-8.04,1.11,0.66,-0.06,-0.1376,0.06620000000000001,27910000000.0,1710000000.0,5880000000.0,483860000.0,7040000000.0,8410000000.0,27910000000.0,12460000000.0,1086550000.0,14350000000.0,-2330390000.0,21730000000.0,-1175980000.0,,1.0,0.2812199036918138,1.65,4750000000.0,4840000000.0,-0.018595041322314043
NEXP3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,0.0,0.0,-1.0964,0.03,-29.782,-41.6433,-0.22,-0.06,9.15,-3.03,0.2926,-2.9293,10200000.0,248000.0,304000.0,0.0,96970000.0,18960000.0,10200000.0,-105740000.0,-22130000.0,743000.0,-30950000.0,743000.0,-9913000.0,,1.0,-0.0,0.03,168000.0,84000.0,1.0
NGRD3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,15000000.0,-115000000.0,0.2758,3.3,-0.0347,-0.0199,-50.43,0.61,1.0,-0.01,-0.0122,-0.023100000000000002,553980000.0,81460000.0,8250000.0,6410000.0,62850000.0,56580000.0,553980000.0,434560000.0,-15530000.0,157200000.0,-9820000.0,267390000.0,9660000.0,,1.0,-0.2646354933726068,3.3,65870000.00000001,69320000.0,-0.049769186381996455
NORD3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,4T2025,4T2025,29000000.0,29000000.0,-1.1028,0.0,-1.848,-4.4601,-1.09,-0.07,4.88,-0.65,0.0665,-0.2713,19190000.0,11000.0,0.0,29880000.0,197780000.0,5180000.0,18910000.0,-184050000.0,-5066000.0,2489000.0,-12236000.0,2681000.0,-7170000.0,,0.9854090672225118,-0.1575658788372725,0.0,695000.0,668000.0,0.04041916167664672
OIBR3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,2T2025 (TTM),2T2025,2T2025,2T2025,11188000000.0,10039000000.0,-2.2108000000000003,0.59,-0.4303,-0.6513,-0.02,-0.0,0.02,-0.1,0.1191,-0.08410000000000001,18730000000.0,850890000.0,11180000000.0,7930000.0,7780000000.0,26420000000.0,18730000000.0,-15470000000.0,-915790000.0,-1890580000.0,-1842820000.0,230549999.99999976,-1672990000.0,,1.0,-0.6489334195216548,0.59,713560000.0,858340000.0,-0.16867441806277228
OIBR4,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,2T2025 (TTM),2T2025,2T2025,2T2025,11188000000.0,10039000000.0,-2.2108000000000003,0.59,-0.4303,-0.6513,-0.21,-0.03,0.14,-0.1,0.1191,-0.08410000000000001,18730000000.0,850890000.0,11180000000.0,7930000.0,7780000000.0,26420000000.0,18730000000.0,-15470000000.0,-915790000.0,-1890580000.0,-1842820000.0,230549999.99999976,-1672990000.0,,1.0,-0.6489334195216548,0.59,713560000.0,858340000.0,-0.16867441806277228
ONCO3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,3798000000.0,3288000000.0,5.7116999999999996,0.56,-0.3468,-0.6396000000000001,-0.48,1.94,0.3,-0.51,-3.4555000000000002,-0.3604,6700000000.0,112100000.0,457990000.0,3380000000.0,5350000000.0,728520000.0,6700000000.0,621000000.0,-2328550000.0,1573510000.0,-3980950000.0,5400000000.0,-1181180000.0,,1.0,5.294685990338165,0.56,1160000000.0,1490000000.0,-0.2214765100671141
OSXB3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,7933000000.0,7921000000.0,-1.0683,0.05,-2.8449,-13.886,-0.01,-0.0,0.06,-1.66,0.113,-0.3507,696700000.0,11410000.0,7930000000.0,0.0,625770000.0,10270000000.0,696700000.0,-10200000000.0,-236249999.99999997,83040000.0,-1153170000.0,83040000.0,-993160000.0,,1.0,-0.7765686274509804,0.05,21820000.0,21430000.0,0.018198786747550155
PCAR3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,4102000000.0,2088000000.0,7.6751000000000005,0.83,-0.0088,-0.0426,-1.58,0.62,0.07,-0.04,-0.3837,-0.013000000000000001,16160000000.0,943000000.0,0.0,4170000000.0,8840000000.0,6640000000.0,16160000000.0,682000000.0,-580000000.0,5290000000.0,-2087000000.0,18720000000.0,-1327000000.0,,1.0,3.06158357771261,0.83,4370000000.0,4770000000.0,-0.0838574423480084
PDGR3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,383000000.0,351000000.0,-1.1292,0.27,-1.0092,-2.6641000000000004,-0.02,-0.0,0.04,-0.78,0.1009,-1.0943,416690000.0,10440000.0,266430000.0,114910000.0,889590000.0,2850000000.0,416690000.0,-3330000000.0,-136350000.0,44370000.0,-246480000.0,107030000.0,-84230000.0,,1.0,-0.10540540540540541,0.27,6870000.0,25110000.0,-0.7264038231780168
PDTC3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,279000000.0,192000000.0,3.4788,3.23,-3.9906,-2.9076,14.27,0.78,-41.5,0.01,0.0546,0.0213,643550000.0,64849999.99999999,259950000.0,19360000.0,119160000.0,380700000.0,643550000.0,143690000.0,10768000.0,2690000.0,7840000.0,-2700000.0,-3090000.0,,1.0,1.3362098963045446,3.23,69310000.0,72300000.0,-0.041355463347164556
PLAS3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,265000000.0,239000000.0,-1.8409,0.27,-0.0211,-0.177,-0.24,-0.07,0.04,-0.34,0.282,-0.0518,605130000.0,26290000.0,74930000.0,185100000.0,693760000.0,689010000.0,605130000.0,-777640000.0,-14532000.0,156030000.0,-200480000.0,1160980000.0,-185950000.0,,1.0,-0.30734015739931075,0.27,273550000.0,264670000.00000003,0.03355121472021749
PMAM3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),4T2025,4T2025,4T2025,5698000000.0,5657000000.0,-1.16,0.03,-1.0656,-2.3674,-0.05,-0.01,0.13,-1.1,0.1765,-1.1653,1210000000.0,2170000.0,44200000.0,5650000000.0,7390000000.0,1360000000.0,1210000000.0,-7540000000.0,-599360000.0,-233190000.0,-1331490000.0,562430000.0,-722890000.0,,1.0,-0.7502652519893899,0.03,115980000.0,130080000.00000001,-0.1083948339483396
PTBL3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,1T2026 (TTM),1T2026,1T2026,1T2026,1370000000.0,1169000000.0,-98.35879999999999,0.96,0.05,-0.1149,-0.92,-7.44,0.11,-0.08,8.126000000000001,0.0472,3600000000.0,185240000.0,1160000000.0,214840000.0,1320000000.0,2310000000.0,3600000000.0,-36940000.0,130640000.0,907200000.0,-300130000.0,2611470000.0,-369670000.0,,1.0,-31.645912290200325,0.96,597180000.0,591860000.0,0.008988612171797472
RAIZ4,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),4T2025,4T2025,4T2025,78127000000.0,61340000000.0,-105.80120000000001,1.69,-0.0316,-0.09609999999999999,-0.21,-2.92,0.02,-0.19,19.7043,-0.0796,118690000000.0,16790000000.0,67660000000.0,10470000000.0,36060000000.0,83760000000.0,118690000000.0,-1130000000.0,-7347110000.0,9210000000.0,-22310000000.0,232250000000.0,-9130000000.0,,1.0,-54.283185840707965,1.69,60390000000.0,66870000000.00001,-0.09690444145356669
RAPT3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,9540000000.0,5430000000.0,3.1126,2.07,0.0671,-0.0086,-5.88,0.55,0.13,-0.01,-0.0245,0.065,18940000000.0,3490000000.0,7880000000.0,1660000000.0,5050000000.0,9290000000.0,18940000000.0,4610000000.0,874580000.0,3269550000.0,-112710000.0,13030000000.0,-892080000.0,,1.0,1.177874186550976,2.07,3080000000.0,3190000000.0,-0.03448275862068961
RAPT4,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo; endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,9540000000.0,5430000000.0,3.1126,2.07,0.0671,-0.0086,-5.99,0.56,0.13,-0.01,-0.0245,0.065,18940000000.0,3490000000.0,7880000000.0,1660000000.0,5050000000.0,9290000000.0,18940000000.0,4610000000.0,874580000.0,3269550000.0,-112710000.0,13030000000.0,-892080000.0,,1.0,1.177874186550976,2.07,3080000000.0,3190000000.0,-0.03448275862068961
RCSL3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,0.0,-1000000.0,-2.4243,0.63,-6.583500000000001,-10.771400000000002,-5.25,-3.93,56.57,-0.52,0.7395999999999999,-0.3319,33590000.0,4000.0,0.0,0.0,8820000.0,38670000.0,33590000.0,-13900000.0,-9984000.0,-50000.0,-17570000.0,604000.0,-7580000.0,,1.0,0.07194244604316546,0.63,0.0,971000.0,-1.0
RCSL4,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,0.0,-1000000.0,-2.4243,0.63,-6.583500000000001,-10.771400000000002,-7.05,-5.28,75.97,-0.52,0.7395999999999999,-0.3319,33590000.0,4000.0,0.0,0.0,8820000.0,38670000.0,33590000.0,-13900000.0,-9984000.0,-50000.0,-17570000.0,604000.0,-7580000.0,,1.0,0.07194244604316546,0.63,0.0,971000.0,-1.0
RDOR3,turnaround_alto_risco,alto,endividamento geral acima de 300%,1T2026 (TTM),1T2026,1T2026,1T2026,48516000000.0,7254000000.0,3.9146,2.86,0.1834,0.08380000000000001,17.25,4.03,1.39,0.04,0.21420000000000003,0.1569,109770000000.0,5410000000.0,47030000000.0,1490000000.0,19130000000.0,68310000000.0,109770000000.0,22340000000.0,10470000000.0,12680000000.0,4790000000.0,57100000000.0,-4469390000.0,,1.0,0.3247090420769919,2.86,14340000000.0,12970000000.0,0.10562837316885121
REDE3,turnaround_alto_risco,alto,endividamento geral acima de 300%,4T2025 (TTM),1T2026,1T2026,1T2026,19049000000.0,16220000000.0,3.9545,1.56,0.1923,0.08650000000000001,13.3,2.59,0.83,0.05,0.2527,0.1307,35510000000.0,187870000.0,18820000000.0,1580000000.0,5470000000.0,23330000000.0,35510000000.0,6710000000.0,3668950000.0,5020000000.0,1500570000.0,19820000000.0,-1850990000.0,,1.0,2.4172876304023845,1.56,4980000000.0,4550000000.0,0.09450549450549461
RNEW3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,737000000.0,665000000.0,1.5412000000000001,0.84,-0.0042,-0.315,-2.46,0.34,0.78,-0.05,-0.1363,-0.0008,3050000000.0,42540000.0,686540000.0,50400000.0,359520000.0,1530000000.0,3050000000.0,1150000000.0,6011000.0,-42460000.0,-141602000.0,544660000.0,-145190000.0,,1.0,0.5782608695652174,0.84,113790000.0,84090000.0,0.3531930074919729
RNEW4,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,737000000.0,665000000.0,1.5412000000000001,0.84,-0.0042,-0.315,-2.37,0.32,0.75,-0.05,-0.1363,-0.0008,3050000000.0,42540000.0,686540000.0,50400000.0,359520000.0,1530000000.0,3050000000.0,1150000000.0,6011000.0,-42460000.0,-141602000.0,544660000.0,-145190000.0,,1.0,0.5782608695652174,0.84,113790000.0,84090000.0,0.3531930074919729
RPMG3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,2T2025 (TTM),2T2025,2T2025,2T2025,0.0,-54000000.0,-2.3836000000000004,0.76,-0.2096,-0.19190000000000002,-0.09,-0.02,0.02,-0.16,0.2231,-0.18539999999999998,10290000000.0,53240000.0,0.0,0.0,12950000000.0,4780000000.0,10290000000.0,-7440000000.0,-1811370000.0,-1246740000.0,-1658560000.0,8650000000.0,152600000.0,,1.0,0.007258064516129033,0.76,2410000000.0,1360000000.0,0.7720588235294117
RSID3,turnaround_alto_risco,alto,patrimônio líquido negativo; ROE negativo,4T2024 (TTM),4T2024,4T2024,4T2024,389000000.0,359000000.0,-1.6044,0.67,0.4557,0.5875,0.38,-0.04,0.22,0.19,-0.1135,0.1589,458070000.0,2170000.0,327790000.0,61250000.0,277620000.0,938300000.0,458070000.0,-757850000.0,66689000.0,25940000.0,85990000.0,146360000.0,16569999.99999997,,1.0,-0.473708517516659,0.67,77820000.0,15790000.0,3.9284357188093733
SCAR3,turnaround_alto_risco,alto,lucro líquido TTM negativo; ROE negativo; P/L negativo,4T2025 (TTM),1T2026,1T2026,1T2026,1025000000.0,425000000.0,1.8345,1.78,0.2619,-0.1616,-13.46,0.81,2.89,-0.02,-0.0452,0.0323,2820000000.0,1600000.0,747030000.0,120960000.0,365700000.0,1430000000.0,2820000000.0,1030000000.0,52760000.0,133510000.0,-84510000.0,284410000.0,-119450000.0,,1.0,0.41262135922330095,1.78,45890000.0,61310000.0,-0.2515087261458163
SEQL3,turnaround_alto_risco,alto,lucro líquido TTM negativo; patrimônio líquido negativo; P/L negativo,3T2025 (TTM),3T2025,3T2025,3T2025,826000000.0,815000000.0,-2.0225999999999997,0.17,-1.1036,-1.3422,-1.17,-1.31,1.24,-1.11,1.1373,-0.9893000000000001,794320000.0,10740000.0,294480000.0,532000000.0,825520000.0,745590000.0,794320000.0,-776790000.0,-725720000.0,-6940000.0,-882780000.0,658180000.0,-127630000.0,,1.0,-1.0491896136664993,0.17,152390000.0,216570000.0,-0.29634760123747517
